Country or Area,Year,Sex,Coverage,Source,SourceID,Type,Value,Value Footnotes,,,Mean,
Angola,1986,Women,Work applicants,Employment office records,# 0,Unemployed,25.756,8,,,,
Angola,1986,"Rates, total",Work applicants,Employment office records,# 0,Unemployed,18.9,8,,,,
Angola,1986,"Rates, men",Work applicants,Employment office records,# 0,Unemployed,14.8,8,,,,
Angola,1986,"Rates, women",Work applicants,Employment office records,# 0,Unemployed,35.1,8,,,,
Angola,1985,Total men and women,Work applicants,Employment office records,# 0,Unemployed,56.051,8,,,,
Angola,1985,Men,Work applicants,Employment office records,# 0,Unemployed,34.899,8,,,,
Angola,1985,Women,Work applicants,Employment office records,# 0,Unemployed,21.152,8,,,,
Angola,1985,"Rates, total",Work applicants,Employment office records,# 0,Unemployed,14.9,8,,,,
Angola,1985,"Rates, men",Work applicants,Employment office records,# 0,Unemployed,11.5,8,,,,
Angola,1985,"Rates, women",Work applicants,Employment office records,# 0,Unemployed,28.5,8,,,,
Angola,1984,Total men and women,Work applicants,Employment office records,# 0,Unemployed,52.015,8,,,,
Angola,1984,Men,Work applicants,Employment office records,# 0,Unemployed,34.754,8,,,,
Angola,1984,Women,Work applicants,Employment office records,# 0,Unemployed,17.261,8,,,,
Angola,1984,"Rates, total",Work applicants,Employment office records,# 0,Unemployed,14.2,8,,,,
Angola,1984,"Rates, men",Work applicants,Employment office records,# 0,Unemployed,11.8,8,,,,
Angola,1984,"Rates, women",Work applicants,Employment office records,# 0,Unemployed,24.7,8,,,,
Anguilla,2002,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,0.465,"1,9,10",,,,
Anguilla,2002,Men,Total coverage,Labour force survey,# 0,Unemployed,0.204,"1,9,10",,,,
Anguilla,2002,Women,Total coverage,Labour force survey,# 0,Unemployed,0.261,"1,9,10",,,,
Anguilla,2002,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,7.8,"1,9,10",,,,
Anguilla,2002,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,6.3,"1,9,10",,,,
Anguilla,2002,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,9.5,"1,9,10",,,,
Anguilla,2001,Total men and women,Total coverage,Population census,# 0,Unemployed,0.406,"1,11",,,,
Anguilla,2001,Men,Total coverage,Population census,# 0,Unemployed,0.208,"1,11",,,,
Anguilla,2001,Women,Total coverage,Population census,# 0,Unemployed,0.198,"1,11",,,,
Anguilla,2001,"Rates, total",Total coverage,Population census,# 0,Unemployed,6.7,"1,11",,,,
Anguilla,2001,"Rates, men",Total coverage,Population census,# 0,Unemployed,6.5,"1,11",,,,
Anguilla,2001,"Rates, women",Total coverage,Population census,# 0,Unemployed,7,"1,11",,,,
Anguilla,1999,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,0.557,"1,10",,,,
Anguilla,1999,Men,Total coverage,Labour force survey,# 0,Unemployed,0.159,"1,10",,,,
Anguilla,1999,Women,Total coverage,Labour force survey,# 0,Unemployed,0.398,"1,10",,,,
Anguilla,1999,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,8.3,"1,10",,,,
Anguilla,1999,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,4.6,"1,10",,,,
Anguilla,1999,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,12.1,"1,10",,,,
Anguilla,1992,Total men and women,Total coverage,Population census,# 0,Unemployed,0.322,"1,11",,,,
Anguilla,1992,Men,Total coverage,Population census,# 0,Unemployed,0.156,"1,11",,,,
Anguilla,1992,Women,Total coverage,Population census,# 0,Unemployed,0.166,"1,11",,,,
Anguilla,1984,Total men and women,Total coverage,Population census,# 0,Unemployed,0.724,"1,11",,,,
Anguilla,1984,Men,Total coverage,Population census,# 0,Unemployed,0.356,"1,11",,,,
Anguilla,1984,Women,Total coverage,Population census,# 0,Unemployed,0.368,"1,11",,,,
Anguilla,1974,Total men and women,Total coverage,Population census,# 0,Unemployed,0.785,"1,11",,,,
Anguilla,1974,Men,Total coverage,Population census,# 0,Unemployed,0.454,"1,11",,,,
Anguilla,1974,Women,Total coverage,Population census,# 0,Unemployed,0.331,"1,11",,,,
Antigua and Barbuda,2001,Total men and women,Total coverage,Population census,# 0,Unemployed,3.329,"1,11",,,,
Antigua and Barbuda,2001,Men,Total coverage,Population census,# 0,Unemployed,1.589,"1,11",,,,
Antigua and Barbuda,2001,Women,Total coverage,Population census,# 0,Unemployed,1.74,"1,11",,,,
Antigua and Barbuda,1976,Total men and women,Total coverage,Official estimates,# 0,Unemployed,5.222,,,,,
Antigua and Barbuda,1976,Men,Total coverage,Official estimates,# 0,Unemployed,2.607,,,,,
Antigua and Barbuda,1976,Women,Total coverage,Official estimates,# 0,Unemployed,2.615,,,,,
Antigua and Barbuda,1976,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,20.69,,,,,
Antigua and Barbuda,1976,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,16.98,,,,,
Antigua and Barbuda,1976,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,26.46,,,,,
Antigua and Barbuda,1975,Total men and women,Total coverage,Official estimates,# 0,Unemployed,4.772,,,,,
Antigua and Barbuda,1975,Men,Total coverage,Official estimates,# 0,Unemployed,2.601,,,,,
Antigua and Barbuda,1975,Women,Total coverage,Official estimates,# 0,Unemployed,2.171,,,,,
Antigua and Barbuda,1975,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,19.45,,,,,
Antigua and Barbuda,1975,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,14.43,,,,,
Antigua and Barbuda,1975,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,27.4,,,,,
Antigua and Barbuda,1974,Total men and women,Total coverage,Official estimates,# 0,Unemployed,4.652,,,,,
Antigua and Barbuda,1974,Men,Total coverage,Official estimates,# 0,Unemployed,2.172,,,,,
Antigua and Barbuda,1974,Women,Total coverage,Official estimates,# 0,Unemployed,2.48,,,,,
Antigua and Barbuda,1974,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,19.46,,,,,
Antigua and Barbuda,1974,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,14.76,,,,,
Antigua and Barbuda,1974,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,26.99,,,,,
Antigua and Barbuda,1973,Total men and women,Total coverage,Official estimates,# 0,Unemployed,4.58,,,,,
Antigua and Barbuda,1973,Men,Total coverage,Official estimates,# 0,Unemployed,2.13,,,,,
Antigua and Barbuda,1973,Women,Total coverage,Official estimates,# 0,Unemployed,2.45,,,,,
Antigua and Barbuda,1973,"Rates, total",Total coverage,Official estimates,# 0,Unemployed,20.46,,,,,
Antigua and Barbuda,1973,"Rates, men",Total coverage,Official estimates,# 0,Unemployed,15.54,,,,,
Antigua and Barbuda,1973,"Rates, women",Total coverage,Official estimates,# 0,Unemployed,28.26,,,,,
Argentina,2008,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,898,"12,13,14,15",,,,
Argentina,2007,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,936,"12,13,14,15",,,,
Argentina,2006,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1049.198,"12,13,14,16",,,,
Argentina,2006,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,915.189,"12,13,14,16",,,,
Argentina,2006,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,134.009,"12,13,14,16",,,,
Argentina,2006,Men,Total coverage,Labour force survey,# 0,First job seekers,56.614,"12,13,14,16",,,,
Argentina,2006,Men,Total coverage,Labour force survey,# 0,Previously employed,432.321,"12,13,14,16",,,,
Argentina,2006,Men,Total coverage,Labour force survey,# 0,Unemployed,488.935,"12,13,14,16",,,,
Argentina,2006,Women,Total coverage,Labour force survey,# 0,Unemployed,560.263,"12,13,14,16",,,,
Argentina,2006,Women,Total coverage,Labour force survey,# 0,Previously employed,482.868,"12,13,14,16",,,,
Argentina,2006,Women,Total coverage,Labour force survey,# 0,First job seekers,77.395,"12,13,14,16",,,,
Argentina,2006,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,9.5,"12,13,14,16",,,,
Argentina,2006,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,7.8,"12,13,14,16",,,,
Argentina,2006,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,11.7,"12,13,14,16",,,,
Argentina,2005,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1141.499,"12,13,14",,,,
Argentina,2005,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1003.884,"12,13,14",,,,
Argentina,2005,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,137.615,"12,13,14",,,,
Argentina,2005,Men,Total coverage,Labour force survey,# 0,First job seekers,59.728,"12,13,14",,,,
Argentina,2005,Men,Total coverage,Labour force survey,# 0,Previously employed,501.925,"12,13,14",,,,
Argentina,2005,Men,Total coverage,Labour force survey,# 0,Unemployed,561.653,"12,13,14",,,,
Argentina,2005,Women,Total coverage,Labour force survey,# 0,Unemployed,579.846,"12,13,14",,,,
Argentina,2005,Women,Total coverage,Labour force survey,# 0,Previously employed,501.959,"12,13,14",,,,
Argentina,2005,Women,Total coverage,Labour force survey,# 0,First job seekers,77.887,"12,13,14",,,,
Argentina,2005,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,10.6,"12,13,14",,,,
Argentina,2005,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.2,"12,13,14",,,,
Argentina,2005,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,12.4,"12,13,14",,,,
Argentina,2004,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1361.579,"12,13,14",,,,
Argentina,2004,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1164.89,"12,13,14",,,,
Argentina,2004,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,196.69,"12,13,14",,,,
Argentina,2004,Men,Total coverage,Labour force survey,# 0,First job seekers,76.042,"12,13,14",,,,
Argentina,2004,Men,Total coverage,Labour force survey,# 0,Previously employed,611.605,"12,13,14",,,,
Argentina,2004,Men,Total coverage,Labour force survey,# 0,Unemployed,687.647,"12,13,14",,,,
Argentina,2004,Women,Total coverage,Labour force survey,# 0,Unemployed,673.933,"12,13,14",,,,
Argentina,2004,Women,Total coverage,Labour force survey,# 0,Previously employed,553.285,"12,13,14",,,,
Argentina,2004,Women,Total coverage,Labour force survey,# 0,First job seekers,120.648,"12,13,14",,,,
Argentina,2004,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,12.6,"12,13,14",,,,
Argentina,2004,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,11.2,"12,13,14",,,,
Argentina,2004,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,14.5,"12,13,14",,,,
Argentina,2003,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1633.004,"12,13,14,17",,,,
Argentina,2003,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1403.415,"12,13,14,17",,,,
Argentina,2003,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,228.08,"12,13,14,17",,,,
Argentina,2003,Men,Total coverage,Labour force survey,# 0,First job seekers,86.279,"12,13,14,17",,,,
Argentina,2003,Men,Total coverage,Labour force survey,# 0,Previously employed,738.562,"12,13,14,17",,,,
Argentina,2003,Men,Total coverage,Labour force survey,# 0,Unemployed,824.841,"12,13,14,17",,,,
Argentina,2003,Women,Total coverage,Labour force survey,# 0,Unemployed,808.163,"12,13,14,17",,,,
Argentina,2003,Women,Total coverage,Labour force survey,# 0,Previously employed,664.853,"12,13,14,17",,,,
Argentina,2003,Women,Total coverage,Labour force survey,# 0,First job seekers,141.801,"12,13,14,17",,,,
Argentina,2003,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,15.4,"12,13,14,17",,,,
Argentina,2003,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,13.8,"12,13,14,17",,,,
Argentina,2003,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,17.5,"12,13,14,17",,,,
Argentina,2002,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1712.861,"12,13,14",,,,
Argentina,2002,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,239.909,"12,13,14",,,,
Argentina,2002,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1955.812,"12,13,14",,,,
Argentina,2002,Men,Total coverage,Labour force survey,# 0,Unemployed,1175.177,"12,13,14",,,,
Argentina,2002,Men,Total coverage,Labour force survey,# 0,First job seekers,103.379,"12,13,14",,,,
Argentina,2002,Men,Total coverage,Labour force survey,# 0,Previously employed,1069.44,"12,13,14",,,,
Argentina,2002,Women,Total coverage,Labour force survey,# 0,Previously employed,643.421,"12,13,14",,,,
Argentina,2002,Women,Total coverage,Labour force survey,# 0,First job seekers,136.53,"12,13,14",,,,
Argentina,2002,Women,Total coverage,Labour force survey,# 0,Unemployed,780.635,"12,13,14",,,,
Argentina,2002,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,19.6,"12,13,14",,,,
Argentina,2002,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,20.2,"12,13,14",,,,
Argentina,2002,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,18.8,"12,13,14",,,,
Argentina,2001,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1709.761,"12,13,14",,,,
Argentina,2001,Total men and women,Total coverage,Population census,# 0,Unemployed,4351.596,"8,11,18",,,,
Argentina,2001,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,189.469,"12,13,14",,,,
Argentina,2001,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1517.389,"12,13,14",,,,
Argentina,2001,Men,Total coverage,Labour force survey,# 0,Previously employed,940.445,"12,13,14",,,,
Argentina,2001,Men,Total coverage,Labour force survey,# 0,First job seekers,79.093,"12,13,14",,,,
Argentina,2001,Men,Total coverage,Population census,# 0,Unemployed,2212.776,"8,11,18",,,,
Argentina,2001,Men,Total coverage,Labour force survey,# 0,Unemployed,1021.875,"12,13,14",,,,
Argentina,2001,Women,Total coverage,Labour force survey,# 0,Unemployed,688.445,"12,13,14",,,,
Argentina,2001,Women,Total coverage,Population census,# 0,Unemployed,2138.82,"8,11,18",,,,
Argentina,2001,Women,Total coverage,Labour force survey,# 0,First job seekers,110.375,"12,13,14",,,,
Argentina,2001,Women,Total coverage,Labour force survey,# 0,Previously employed,576.944,"12,13,14",,,,
Argentina,2001,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,17.4,"12,13,14",,,,
Argentina,2001,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,17.4,"12,13,14",,,,
Argentina,2001,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,17.2,"12,13,14",,,,
Argentina,2000,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1460.858,"12,13,14",,,,
Argentina,2000,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1286.26,"12,13,14",,,,
Argentina,2000,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,173.189,"12,13,14",,,,
Argentina,2000,Men,Total coverage,Labour force survey,# 0,First job seekers,66.698,"12,13,14",,,,
Argentina,2000,Men,Total coverage,Labour force survey,# 0,Previously employed,741.768,"12,13,14",,,,
Argentina,2000,Men,Total coverage,Labour force survey,# 0,Unemployed,809.875,"12,13,14",,,,
Argentina,2000,Women,Total coverage,Labour force survey,# 0,Unemployed,650.983,"12,13,14",,,,
Argentina,2000,Women,Total coverage,Labour force survey,# 0,Previously employed,544.492,"12,13,14",,,,
Argentina,2000,Women,Total coverage,Labour force survey,# 0,First job seekers,106.491,"12,13,14",,,,
Argentina,2000,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,15,"12,13,14",,,,
Argentina,2000,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,14.1,"12,13,14",,,,
Argentina,2000,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,16.4,"12,13,14",,,,
Argentina,1999,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1359.61,"12,13,14",,,,
Argentina,1999,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,166.271,"12,13,14",,,,
Argentina,1999,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1192.484,"12,13,14",,,,
